comment,sentiment
怀着 满满的 心情 朋友 过生 红酒 不让 喝 通融 捏 做生意 变通 赚钱 捏 上菜 极慢 平板 点餐 网速 极慢 莫法 再 ,0
服务态度 好 吃 东西 不错 种类 水果 不甜 觉得 自助 还要 好 以前 大连 吃 大连 装修 味道 味道 还会 吃 ,1
辉哥 吃 遍 天津 柒號 地址 哈尔滨 道 139 号 滨江 商厦 后 山东 路 新华 中间 交通 开车 门口 选择 恒隆 停车 走 过去 很近 地铁 控 地铁 号线 和平路 地铁站 下车 滨江道 方向 走 环境 他家 装修 时尚 年轻人 应该 喜欢 尤其 他家 防 规则 服务 他家 太火 11 点半 以后 不到 号儿 这点 他家 老板 挺 厚道 瞎 放号 口味 说实话 认为 味道 出奇 菜品 颜值 “ 馋 鱼密 虾 ” 味道 蜂 芥 口味 喜欢 希望 下次 回 天津 天津 菜 热 搜 第一 口味 提高 综合 评价 一家 营销 手段 极佳 天津 菜馆 深圳 半年 回去 一次 满心 期盼 天津 菜 味道 有点儿 失望 ,1
味道 北方 口味 ,1
熏 排骨 好吃 味道 很香 大爱奶 香手 撕饼 酥 脆 北李碳 烤肉 不错 ,1
这顿 娜娜 最差 一次 点 新品 “ 无花 半夏 ” 本想 尝尝鲜 没想到 黑暗 料理 点 草莓 华夫 饼 奶油 居多 原来 剩下 反正 这次 用餐 体验 差评 ,0
差评 发票 几次 懂 开店 点 菜 后 主食 先上来 半小时 动静 我要 两碗 米饭 吃饱 完 真的 超级 差 海底 捞 你家 人多 服务员 忙 过来 你家 金刚钻 别揽 瓷器活 再 ,0
吃 最贵 最差 自助餐 感觉 凉 肉 太腻 孩子 岁 身高 1.10 收 25 孩子 吃 一个 棉花 糖 一个 冰激凌 一个 蛋挞 肉 嚼 不动 热菜 凉 西点 别提 大人 涨到 73 一位 一次 管够 ,0
口味重 太咸 没什么 特色 前台 态度 不好 ,0
真的 不错 量 不小 两个 人去 点 一份 牛腩饭 一个 汤 一个 土豆泥 晚上 吃 正好 好评 ,1
儿子 生日 算 不错 价位 口味 ,1
点 包菜 茄子 沙拉 果仁 鸡肉 丁 道菜 忘记 满意 外地 游客 吃 天津 菜 尝 喔 造成 天津 菜 误解 好评率 高 是因为 桌子 贴着 好评 减 五元 地理位置 好找 环境 价格 倒 便宜 整体 太 喜欢 推荐 ,0
环境 比较 嘈杂 有点儿 南京 大排档 想 话 聊个 天儿 别来 味道 不错 梨 汤 特别 浓稠 感觉 里面 应该 加 银耳 干酪 鱼 好吃 好吃 甜品 布丁 感觉 牛肉 饭 不错 虾球 不错 属于 想 再 店 想 姐妹 聚聚 选择 别家 确实 环境 需要 改善 空间 太忙 服务员 热情 ,1
奶酪 罐子 太 喜欢 每次 必点 服务员 傻傻的 新来 几个 明白 ,1
菜名 有意思 环境 不错 味道 ,1
真的 好吃 晚上 熏排 馋嘴 蛙 没什么 菜色 真的 味道不好 安排 位子 排 风口 饭 吃 完 就要 吐 这种 点 再 ,0
太 好吃 东西 新鲜 人多时 服务 不太好 ,1
恒隆 这家 菜 真的 差劲 经典 拉皮 难吃 所有 菜 忘 放盐 唯独 江米 藕 咸 铁板 茄 夹 热 酱 红豆 牛奶 甜 要死 失望 没想到 越做越 差 就照 俩 图 菜 味道 弄 心情 ,0
烤串 特点 烤 肠味 味道 不错 服务员 不错 服务 应打 高分 ,1
当时 比较 仓促 快快 点 吃 走 有事吗 打包 记得 当时 点 服务员 推荐 当时 下午 低峰 期 妈妈 排骨 好 可惜 开心 一个 神奇 好运 地方 以后 还会来 喜欢 ,1
这次 菜品 偏重 口 点 意面 吃 完 后 催促 后 正在 做 隔 好久 以后 再 这家 店 ,0
环境 太吵 菜品 烤肉 自选 菜品 差 迟疑 好评 顾客 真实性 ,0
东西 华夫 饼 超 好吃 无功 无过 口味 排队 排 久 ,1
菜品 真心 每次 吃 完 嘴里 舒服 大油 原因 浓重 猪油 味道 菜 味道 完全 掩盖 口味 很重 觉得 咸 所有 汤 喝 烫 菜 难吃 菜 放 大蒜 总体 油大 味道 咸 东北菜 实在 好吃 ,0
性价比 高 一家 自助 后悔 推荐 羊排 ,1
上菜 慢 没话说 高峰 时间 ,0
每次 路过 今天 好像 没什么 尝试 一下 服务 好 菜品 自助餐 没什么 性价比 ,1
满意 排 小时 上菜 特慢 催泪 好几回 打洋 菜 完 最后 退 吃饱 气 走 下次 再也 不去 ,0
招牌 小吊梨汤 没味儿 粘稠 评价 也许 脱骨 鸡 鸡肉 柴 不行 蘸 料 咸 不行 小 煎 猪肝 买 猪肝 煎 味道 比较 干酪 鱼 觉得 不够 甜 反正 每桌 剩下 一半 一个 好像 叫梨球 果仁 虾 菜 中规中矩 惊艳 最 重点 牛肉 烩饭 里面 发现 一根 头发 亏 眼神 好 黑乎乎 烩饭 里面 发现 菜品 质量 多人 排队 醉 估计 拔草 反正 一次 管够 二次 ,0
服务员 服务 特别 好 点餐 后 发现 手 撕 饼 菜 全是 甜 服务员 跑 飞快 协商 更换 菜单 换 干锅 土豆 甜 一顿饭 吃 最后 好腻 好 恶心 拉皮 甜 鲈鱼 甜 土豆 甜 饼 甜 鲜 榨汁 放糖 ,0
服务 周日 特别 里面 环境 实在 太乱 味道 真心 比尔 经营 模式 比较 喜欢 那种 动手 感觉 至少 想 吃 不用 ,0
点 三个 菜 半个 小时 一个 菜 没上 菜 以后 豆角 真 失望 全是 丝 太老 锅包肉 有点 脏 黑色 小 物体 酸菜鱼 算 空调 太热 吃 两口 太 失望 ,0
太热 服务员 穿 短袖 蛏子 不错 ,1
排队 两个 小时 外边 虾片 鸡蛋 喝茶 之后 里边 环境 太乱 特别 吵 菜 味道 知道 火 点 推荐 菜 一种 煎 豆腐 小吊梨汤 像是 秋 梨膏 烤鸭 排队 时 需要 提前 预定 点 整只 味道 太差 肉 柴 鸭皮 发苦 厨师 片 鸦子片 厚 片 方式 再 ,0
妈妈 老姨来 尝尝 人不多 一会儿 排队 恒隆 广场 六楼 是因为 实惠 人才 味道 一半 有点 淡 锅包肉 味道 不错 稍微 有点 腻 吃太多 拉皮 麻酱 需要 倒进去 味道 就够 茄子 盒 味道 有点 淡 疙瘩汤 真的 棒棒 吃 主食 光喝 够 ,1
味道 环境 挺 好 周一 中午 等位 挺 肉品 好 烤肉 想 要点 愿意 一次 重复 上肉 有点 慢 菜品 特别 全 环境 干净 明亮 卫生间 干净 不错 希望 保持 下去 当天 再团 下次 卷 ,1
环境 乱 自选 菜品 种类 太 少 知道 还会 多人 ,0
难吃 好吃 觉得 难吃 贵 难吃 外面 一堆 手机 点菜 点菜 得点 20 分钟 半小时 外面 一堆 ,0
每個 菜 難 吃 油多 鹹 服務員木 訥 環境 不錯 ,0
好多 返现 星 餐馆 楼梯 很窄 不说 卫生间 脏 招牌 虾 里面 养 鱼 好多 鱼 卫生 太 差 ,0
感觉 忙不过来 味道 不错 ,1
菜 太 难吃 油腻 真心 知道 多人 排队 挑食 忍 周围 食客 评价 低 ,0
味道 不错 环境 优雅 服务态度 好 正好 朋友 过生日 人性化 免费送 一份 长寿面 ,1
昨天 妈妈 一起 这家 店 坐在 吧台 消费 297 300 找钱 粗心大意 今天 想 昨天 61 儿童节 理解 店家 忙 真是 头 一次 遇见 事情 原本 挺 喜欢 这家 店 昨天 第三次 现在 觉得 再也不会 ,0
那天 娜娜 家 吃饭 朋友 爱 吃 她家 千层 蛋糕 知道 怎么回事 千层 蛋糕 一种 抹 茶 以前 朋友 最 爱 吃 他家 千层 现在 想 问问 商家 做 以前 多种 口味 千层 现在 ,0
周五 晚上 朋友 过生日 选 北李 一星 大好 过生日 日子 号 服务员 气 四点 多去 占 座 先是 不让 进 人齐 再 进 里面 空桌 七个 剩下 号 服务员 神气 反正 家 吃饭 客人 不差 一桌 非 坐六人桌 北李 服务 两家 遇到 态度 差 服务员 过生日 净 添堵 心 看门 恶心 以后 再也 不去 恒隆 吃 ,0
环境 说得过去 三月份 有点 冷清 口味 剔牙 鸡 味道 全是 孜然 金钻 十二 国神 坑 国旗 喵 成 十二 馍 认真 好评 红包 刷 ,0
太 失望 茄汁 茄 夹 上面 放 好多 木 鱼花 味道 章鱼 小丸子 干嘛 不吃 小丸子 油腻 特别 难吃 炒 西兰 太咸 一点 不香 特别 专业 家里 做 色 山药 马马虎虎 三杯 鸡 奶香手 撕饼 比较 好吃 这家 便宜 环境 差 人多 嘈杂 桌布 洞 这是 三流 餐厅 点 芒果 奶昔 甜 要死 根本 没法 喝 剩 一大半 真的 真的 一次 愉快 消费 知道 多人 骗 感觉 再也 回来 ,0
知道 火 好吃 人多 嘈杂 ,0
失望 前些天 同事 吃 推荐 这点儿 东西 200 块钱 味道 真是 贵 难吃 没想到 排名 前 店 以后 选 餐厅 不太敢 大众 点评 水分 太大 ,0
环境 不错 菜 尤其 麻辣 香锅 虾 吃 剩下 韭菜 盒子 难吃 真的 下次 再 ,0
还好 吃 难受 合胃口 ,0
39 周 孕妇 吃 周二 中午 没嘛 人空 座位 服务员 态度 强硬 硬 不让 坐在 坐 带到 两人 小桌 大肚子 坐在 十分 方便 ,0
中 点评 人气 第一名 小 吊梨汤 小伙伴 拔草 点 一壶 梨 汤 讲真 平时 在家 喜欢 喝梨汤 梨 汤 味道 接受 感觉 好喝 一份 豌豆黄 一份 小豆 凉糕 豌豆黄 真心 推荐 喜欢 味道 小豆 凉糕 味道 尝一尝 一份 烤鸭 味道 中规中矩 尝试 最后 牛肉 烩饭 太咸 倒 得到 牛肉 总体 来说 感觉 期待值 太高 略感 失望 两个 甜品 梨 汤 好久 菜 饭 上菜 太慢 最后 推荐 门口 等位 时 鸡蛋 味道 ,1
合胃口 服务 方面 不错 ,0
环境 好 菜品 合口味 下次 再 ,1
比较 菜品 更新 比较慢 一到 啤酒 免费 六日 应该 免费 烤肉店 酒类 免费 希望 改进 ,0
菜品 挺 新鲜 老板 好 服务 ,0
口味 好 创意 特色 下次 还来 ,1
环境 不错 三文鱼 排 量 烤 味道 不错 味道 轻 饮品 好喝 甜品 好吃 一点 甜 意面 不错 酱香 浓郁 环境 很赞 稍 嘈杂 需要 排队 久 位置 大悦 城 店 值得 一次 ,1
好多 等待 时间 太长 吃 西红柿 鸡蛋 ,1
没人来 点菜 切完 火龙果 刀 一定 大蒜 最 重要 上菜 慢 一个 小时 ,0
算 比较 好找 一个 小 门口 内部 装饰 不错 一些 小 调调 菜品 创意 不错 ,1
家人 种类 全 食材 新鲜 味道 好 希望 一直 坚持 好 品质 ,1
开业 味道 差太多 留恋 再来 欲望 ,1
排队 排 饿 味道 不错 一定 疯 ,1
点 五个 菜 一个 好吃 总体 来说 口 重 咸 腻 油大 梨水 味道 不错 很浓 应该 放 蜂蜜 服务 好 算是 天津 服务 培训 不错 餐厅 北京 菜 真的 吃不来 应该 再 ,0
第一次 你家 差评 记住 第一次 最后 一次 以后 再 商家 欺骗 6.15 号 公告 6.14 号 晚餐 团购 验证 每人 加 10 钱 网站 打电话 协商 10 钱 验证 相信 懂 呵呵 ,0
提醒 一下 拉皮 超大 份 人少 慎点 三杯 鸡 翅 没什么 肉 服务 满意 拉低 整体 分数 应该 再来 ,0
恒隆 这家 北李刚 开业 吃 味道 不错 今天 吃 真心 不怎么样 味道 变 特别 咸 真心 受不了 老公 大连 吃 过北 李妈妈 觉得 超级 好吃 今天 第一次 天津 吃 大连 差距 太大 咸 受不了 估计 以后 再 ,1
味道 太好了 种类 建议 多去 ,1
2015.9 25 小伙伴 过生日 搜到 这家 店 评价 不错呀 环境 门面 楼梯 很窄 年纪 腿脚 不便 不用 考虑 七个 二楼 吃 二楼 地方 感觉 店家 饰品 灯光 用心 装饰 问题 卫生 有点 脏脏 食品 分量 两个 人点 菜 以为 不够 吃 评价 菜量 很足 七个 人去 点 九个 菜 吃 份量 太足 晚上 打算 少吃点 没点 米饭 服务 菜单 名字 挺好玩 每桌 每人 送 一杯 酸奶 口味 剔牙 鸡 嫩 有点 黑椒 味 咖 花椰菜 推荐 家常菜 味道 牙签 肉 肉质 鲜嫩 醋溜 木须 鲜嫩 爽口 一点 油腻 馋 鱼密 虾 本名 应该 叫做 芥香 虾球 添加 香蕉 火龙果 这次 做 一点点 腻 量 不大不小 芥末 味 很浓 推荐 很能 吃 芥末 点 太能 吃 芥末 满意 盛 一个 透明 小碗 里 一个 小鱼 游来游去 瓶子 顶 端上来 有点 水草 鱼 外套 好 鱼皮 一般般 凉菜 种类 来自 星星 翅 鸡翅 好 诚意 不足 一个 托盘 里边 小吃 淀粉 感太 浓 中间 酱料 好吃 宫保鸡 丁 鸡肉 吃 有点 一道 菜 已经 吃不出 素 炒 蘑菇 记不清 菜名 推荐 附加 服务 wifi 纸巾 卫生条件 不太好 卫生间 综合 总体 来说 主动 第二次 ,0
名过其实 菜 口味 真心 推荐 金牌 蛏子 根本 新鲜 环境 不错 排队 吃 值得 ,0
垃圾 晚上 吃 完 半夜 上吐下泻 医院 碰见 两位 同样 症状 肠炎 需要 输 三天 液 吃 新鲜 上当 准备 好 医院 ,0
菜品 行 服务 真 垃圾 服务员 经理 以后 不想 地方 ,0
一如既往 好 同事 同事 第一次 吃 下次 还会 光顾 真心 不错 食材 新鲜 品种 丰富 ,1
几年 前 看电视 中 介绍 这家 店 兴趣 奈何 风荷园 几家 店 实在 顺路 一直 终于 大悦 城 开业 错过 高峰期 果断 拔草 提前 做 功课 知道 纸质 菜单 要用 淘 点点 点餐 事先 选 好 算 简单 打开 手机 淘宝 进入 淘 点点 搜索 餐厅 娜娜 家 找到 后 进入 娜娜 家 点击 点菜 看到 菜单 选 中的菜 添加 进 菜单 手机 前台 服务员 PS 菜单 里 奶酪 罐子 告诉 服务员 添加 他会 告诉 你付 钱 付款 OK 号称 “ 科技 生活 便捷 ” 熟悉 来说 比较 困惑 言归正传 周一 全天 正餐 只能 点 甜点 饮料 小食 类 提前 做好 上菜 挺快 抹 茶 红豆冰 乐 很大 一杯 味道 淡 巧克力 奶油 千层 蛋糕 比较 硬 好吃 巧克力 味道 浓郁 好评 如潮 奶酪 罐子 不错 想象 中 惊艳 需要 加工 下 慢些 彩虹 沙拉 挺 好 酱料 调制 恰到好处 口感 层次 丰富 私家 焗 薯泥 拉丝 不难 吃 缺点 土豆 小 块 不够 细腻 巧克力 奶油 冰淇淋 华夫 最后 吃不下 打包带 走 意外 惊喜 第二天 凉着 吃 味道 很赞 大悦 城店 店要 贵 两人 消费 227 性价比 不高 服务员 少 算 彬彬有礼 很小 资的 餐厅 ,1
吃 完 拉肚子 医院 检查 肠炎 他家 虾 干净 东西 ,0
不明 白娜娜 家 为啥 火 菜品 味道 真心 菜品 价格 成正比 值得 排队 价钱 不值 再 ,0
点 八珍 豆腐 第一次 见用 日本 豆腐 做 豆腐 没炸过 脆皮 写 天津 味道 应该 天津 菜 做法 做 八珍 豆腐 吃 多年 盒 豆腐 油炸 脆皮 知道 哪里找 厨师 做 做 ,0
周日 本来 小伙伴 订 奥城 吃饭 以为 限行 没想到 全部 堵死 只能 大雨 转战 大悦 城 之前 朋友 推荐 这家 不错 果断 前来 拔草 点半到 找 半天 找到 这家 店 已经 点 中桌 前面 22 号 挺快 好 号 时 提前 预定 烤鸭 门口 做 煮 鸡蛋 服务员 勺子 剥开 鸡蛋 皮 卫生 切开 后 加入 酱料 好吃 小吊梨汤 一壶 好喝 估计 大锅 反复 煮 红酒 雪梨 特别 好吃 脆 甜 酒味 十足 辣拌 牛 板筋 知道 是不是 太薄 有点 吃 豆 皮 感觉 葱味 比较 素 烧鸡 貌似 里面 蘑菇 蘸 酱料 不错 自制 豆腐 好像 日本 豆腐 做 喜欢 梨球 果仁 虾 虾炸 特别 透 底下 垫 梨球 量 好吃 北京 口味 宫保鸡 丁 花椒 味略 酥 羊肉 78 一份 配小料 贵 不好 肉 没瘦 膻气 推荐 烤鸭 半分 好吃 鸭汤 好喝 一人 一碗 芝麻酱 糖饼 中规中矩 北京 凉糕 锦盒 样子 漂亮 粘食 ,1
真的 妈妈 菜 爸妈 吃 老妈 想起 姥姥 做 菜 点 香熏 骨 味道 有点 烟熏 口感 肉 硬 吃 挺 香 值得 推荐 小炒 辣鸡 胗 南方人 来说 北方 吃 真是 罕见 辣辣的 口感 正宗 淀粉 感觉 放 有点 金牌 蛏子 感觉 推荐 好 口味 有点咸 海鲜 鲜味 一点 出不来 茄 夹 上面 盖满 鱿鱼丝 口味 里面 夹 肉 口感 茄子 能炸 酥酥的 好吃 奶香手 撕饼 奶油味 真的 太重 喜欢 老妈 喜欢 吃 最后 点 一碗 疙瘩汤 额 最 喜欢 喝 建议 全部 点 肉 菜 吃 太腻 吃 疙瘩汤 之后 超级 舒服 这次 吃 比较 开心 饭菜 口感 相对来说 不错 ,1
满意 一次 团购 菜品 不错 自助餐 里算 不错 团购 合适 ,1
迎宾 女 服务态度 超 恶劣 不讲道理 说话 三个 小时 预约 七个 最后 六个 不齐 不让 进 交 七个 押金 七人到 齐后 是因为 交钱 不让 进 请问 提前 交钱 ,0
前 两次 不错 这次 推荐 朋友 吃 没想到 好多 菜 太 咸 多卖 米饭 ,0
过年 闺蜜 聚餐 选来 选去 选择 北 李妈妈 菜馆 比较 幸亏 早 订座 长时间 吃 菜 口味 蛏子 好吃 妈妈 拉皮 不错 熏 排骨 吃 几口 最后 打包 闺蜜订 第戎 蛋糕 庆祝 相识 20 年 纪念 珍惜 一起 年 ,1
口味 原因 不太 喜欢 太甜 太闹 ,0
环境 不错 点评 点 几个 热门 菜 味道 真心 普通 好吃 吃 抱 希望 太大 ,0
菜品 味道 不错 种类 满意 ,1
大悦 城 “ 娜娜 ” 太火 排 一个多 小时 终于 里面 漆黑一片 内设 杂乱无章 点餐 需要 手机 下载 APP 相 比较 分店 大悦 城 这家 喜欢 焗 土豆泥 很赞 点 一杯 小杯 小丸子 苏打 太难 喝 ,0
一般般 油腻腻 服务态度 好 环境 不错 ,0
太差 多人 性价比 服务 好 再也 不去 ,0
恒隆 店 总体 不错 点菜 服务员 耐心 门口 那位 接待 高傲 劲儿 估计 以为 明星 大腕儿 环境 菜品 小贵 好吃 喜欢 香菠 樱桃 肉 酸酸甜甜 特别 喜欢 筋头 巴脑 赞 拉皮 麻将 熏 排骨 烧鸡 一个 味儿 好吃 ,1
天津 比较 好 商场 店 等位 一个 小时 ,1
口味 两星 食材 环境 拥挤 服务 没见 上菜 龟速 餐厅 两个 小时 四个 菜 味道 特色 在家 做 好 你家 一个 厨师 一个 灶台 做菜 慢 好吃 好吃 水军 跑 天津 三个 小时 吃 家 菜馆 真是 失望 ,0
以后 再 食物 环境 不好 太乱 吃 西餐 环境 真的 够 上菜 速度 很慢 知道 哪位 这家 店 吹 好 差评 ,0
不错 味道 服务 不错 比较 实惠 人多 排队 ,1
一家 “ 一条 大队 排起来 ” 店 早 点儿 直接 十几分钟 后 门外 等位 菜品 实在 知道 等位 同志 回头客 主打 熏 排骨 寡淡 一些 中小 门面 口味 尚有 差距 蛏子 烤 太 拉皮 量 烤 茄子 口味 单一 厚重 手 撕饼 明显 奶精 放多 芒果汁 尚可 真 芒果 现榨 环境 位子 等位 时间 应该 太 长 服务员 吧台 结账 这点 不好 排 半天 生意 再 好 应该 吃饱 排队 算了 ,0
超级 差 上菜 先 主食 毛血旺 41 分钟 上菜 速度 超级 差 ,0
第一次 需要 排队 等位 恒隆 里 为数不多 需要 排队 味道 不错 量 很大 两个 吃不完 ,1
不错 几次 团购 时 性价比 合适 ,1
这菜 吃 一个 拉皮 拌 不动 粘成 一团 放 几个 星期 多人 排队 吃饭 熏 排骨 对象 有点 油腻 觉得 凑合 勉强 算 过关 干 煸 四季豆 那筋 干净 干 买卖 干 餐饮 桌子 菜 真心 没法 结账 我错 以后 推荐 再 吃 排队 好评 亲友团 ,0
这次 爸妈 孩子 孩子 喜欢 零食 12 点 不到 依旧 ,1
服务员 差到 家 服务员 点菜 连头 抬 问个问题 一句 话会 再 问 不耐烦 要死 理所当然 样子 呵呵 真不知道 好评 再也不会 第一次 东北 馆子 写 点评 无论是 大街 烤 冷面 脏 不要命 黑作坊 遇到 这种 无法 沟通 花钱买 罪受 光顾 客人 请 一下 前面 号 点餐 服务员 不好意思 “ 服务员 ” 服务 服务 配不上 你家 一道 菜 浪费 ,0
